date,quality,weave,quantity,composition,status,_id,rate,agentName,customerName
2025-06-08T11:52:41,Stand,Crepe,188m,Polyester 80%,Confirmed,0e089160-5149-48d4-9a1c-6da0aaeb0fb5,64,Arun,Kumar
2025-05-13T00:42:41,Economy,Satin,307m,Cotton 100%,Cancelled,e0c659a9-008e-4cbd-b194-68046eb6eef6,99,Nisha,Kumar
2025-05-15T04:59:54,Standard,Plain,957m,20%,Confirmed,e527f58f-9e2b-4d78-b7f8-f7355fea1262,104,Nisha,Tom
2025-05-21T04:48:01,premium ,linen,449m,Cotton 100%,Pending,d139510d-81ad-48f0-b387-76a9213734fa,566,Priya,Anita
2025-05-23T01:34:55,Standard,spandex ,991m,Cotton 50%,Pending,d5e1bb94-564c-42e2-8463-32389cbe6001,245,Sundar,jogoco
2025-05-23T01:17:30,Premium,spandex ,991,Silk 60%,Pending,093f6200-be1b-4e28-8dd6-e935a247f168,246,Nisha,Jhon
2025-06-09T23:31:20,Premium,Crepe,569m,Viscose 70%,Confirmed,017d44c6-138b-4d7e-ac1c-43b570f1b01b,113,Ravi,jogoco
2025-05-23T04:38:29,Primium,Twill,399,Silk 60%,Pending,7c799737-1088-49f8-b144-57e3e77a68f2,507,Mukilan,jogoco
2025-06-06T16:44:53,Standard,Denim,232m,Polyester 80%,Pending,621e6f30-e128-4a6c-b747-4878addeb36b,240,Arun,Sara
2025-05-11T00:22:42,Stand,spandex ,745m,20%,Cancelled,575bd6f9-1d33-44a6-88c1-a54f5e19716d,495,Priya,Tom
2025-05-31T14:13:45,Primium,Denim,518m,Cotton 50%,Pending,d1385db1-1def-493d-abf4-d6a7e1a4e41f,357,Sundar,Sara
2025-05-22T15:48:10,Standard,Denim,491m,Polyester 80%,Cancelled,6392ed08-24d7-4704-9433-d53550cbd4aa,292,Ravi,qilyze
2025-06-30T12:02:59,stand ,Spandex,602,Nylon 40%,Cancelled,62465d74-7974-4eb7-92ee-c5475f472227,180,Arun,qilyze
2025-06-01T07:02:37,stand ,Plain,429m,20%,Cancelled,45835e2d-f4da-409a-9ef4-951cff54dc38,504,Ravi,Kumar
2025-05-16T06:15:23,Economy,Crepe,396m,Viscose 70%,Pending,4fe67fdd-83d2-4dda-add9-88a9b8149172,473,Sundar,Deepak
2025-05-10T15:12:41,stand ,Crepe,852m,Cotton 50%,Pending,989c4da1-f63d-4d85-82b4-f54f1ac0d4fa,223,Nisha,qilyze
2025-05-09T07:34:42,Economy,Crepe,301,Viscose 70%,Confirmed,a84ff699-a022-47d9-92b1-f2a300a6eabb,391,Sundar,Kumar
2025-05-01T06:18:12,Standard,Satin,638,Cotton 100%,Cancelled,2b5676e9-ca8d-41e9-afab-2579461c1d8c,192,Sundar,Anita
2025-06-06T16:40:20,Stand,spandex ,133,20%,Confirmed,754f1e5b-ca3e-4d17-b94d-20bf5b45a004,213,Nisha,Tom
2025-05-18T04:20:40,Stand,Plain,646,Cotton 50%,Pending,8d1d32fc-9ef6-406d-8a7a-f14b8661e330,106,Priya,Jhon
2025-05-02T14:22:56,Stand,Plain,57,Silk 60%,Cancelled,a149c570-b79e-481f-8c60-e20cb4ef312a,432,Ravi,Sara
2025-06-22T06:49:47,stand ,spandex ,1000,Cotton 100%,Pending,6863dd91-5bfb-4bd0-8630-e8d7cea32271,592,Nisha,qilyze
2025-05-15T21:58:47,premium ,Twill,421m,Polyester 80%,Pending,e9d7d84a-da0a-4c34-b2c7-3b4f89d3808c,219,Mukilan,Anita
2025-06-11T05:35:17,Economy,Denim,655m,Nylon 40%,Confirmed,db18244a-8d42-4021-8145-dcb8a54ae1f6,92,Ravi,Kumar
2025-05-30T00:32:22,Stand,Plain,749m,Cotton 100%,Cancelled,e8893b42-6d17-4b07-8b77-c6c7be7da919,344,Priya,qilyze
2025-06-29T22:46:26,Primium,Plain,198m,Nylon 40%,Cancelled,a3bd27a0-2515-47b3-bf76-d992951e3695,509,Sundar,Jhon
2025-06-14T05:27:21,Economy,Denim,857m,Cotton 50%,Confirmed,1543eb80-a0ee-4595-bd9c-d7cea3705271,424,Priya,Kumar
2025-06-27T23:08:12,Stand,spandex ,642,Silk 60%,Cancelled,7871d63d-12b1-48b6-ab1d-c9f6ad3f472c,302,Arun,Anita
2025-05-27T19:19:23,Primium,Satin,52,Cotton 50%,Confirmed,8af637a8-a749-45e2-bed4-34cb88265b4e,117,Mukilan,jogoco
2025-05-28T04:50:43,Stand,Crepe,509,Cotton 100%,Cancelled,8126e524-9b2f-4663-82d4-9d14dd0998ef,495,Priya,Jhon
2025-06-18T23:20:40,Stand,Spandex,237,Viscose 70%,Pending,e191668c-1b8c-4608-8228-862455db19a8,239,Sundar,Kumar
2025-06-02T22:54:33,premium ,linen,425m,Cotton 100%,Cancelled,758eca66-5283-4c52-8f7b-1b21f760476b,59,Sundar,Jhon
2025-06-22T21:54:18,Stand,spandex ,783m,Viscose 70%,Confirmed,866abb9e-b429-4114-b91f-c64cb0f68868,400,Priya,Anita
2025-05-24T15:12:38,Stand,Spandex,319,Cotton 50%,Pending,9af8d591-e1e2-497e-9d33-c3f41a58c6d6,481,Priya,Kumar
2025-06-14T10:27:58,Premium,Twill,72,Cotton 50%,Pending,4e4c7306-75bc-4578-b681-d677df11a89e,585,Ravi,Anita
2025-05-09T09:49:54,Premium,Denim,674,Polyester 80%,Confirmed,77cee78c-ed64-4787-97c9-2601ddf9f117,415,Sundar,Kumar
2025-06-17T05:35:44,Standard,Linen,410m,Polyester 80%,Confirmed,635f731e-ec89-46f3-96cd-df7c1b22f044,186,Priya,Kumar
2025-05-27T05:15:47,Premium,Denim,125,Nylon 40%,Cancelled,2e3f7159-8801-494e-98d3-83b02b782e38,264,Arun,Anita
2025-05-20T14:52:24,Stand,Satin,203,20%,Pending,b98db60e-a39f-430f-9e75-c4b4bbe1a0b0,169,Arun,Kumar
2025-06-03T07:18:28,Premium,Linen,693m,Cotton 50%,Pending,6fbb6efd-9d37-4310-82fd-05d3cd9a1d3c,174,Sundar,Sara
2025-06-04T18:36:39,Standard,spandex ,200m,20%,Pending,adbcaa78-313e-4aff-ae09-64bd27d2557f,521,Sundar,Tom
2025-05-25T17:29:46,premium ,Linen,990m,Silk 60%,Confirmed,df539183-32ab-4afb-a18e-5fa4e84806df,463,Ravi,Anita
2025-06-15T09:01:07,Stand,spandex ,203m,Cotton 100%,Pending,cdf51aaf-7810-4bb5-a1dd-198b7505340b,465,Priya,Kumar
2025-06-23T12:30:01,Standard,Denim,316,Polyester 80%,Pending,2ea610c2-4b0e-458e-a9e4-b604b013bbd8,248,Sundar,qilyze
2025-05-31T01:32:58,premium ,Denim,643,20%,Pending,4fdb850b-95d7-4c22-b2b3-93eb3760cc7c,310,Sundar,Anita
2025-06-01T21:00:37,Economy,spandex ,919,Viscose 70%,Cancelled,9ae808aa-f0ff-40ef-8e43-4582c12f3bd5,303,Mukilan,Jhon
2025-05-08T04:21:20,premium ,Linen,223,Nylon 40%,Pending,4057418c-e99b-4a82-a32e-046b0586fbf2,231,Nisha,Kumar
2025-05-29T00:22:23,Premium,spandex ,952m,Silk 60%,Pending,4395247a-c31b-4aa0-bf6e-de5f9610f110,403,Ravi,jogoco
2025-06-01T00:27:56,Primium,spandex ,756m,Silk 60%,Cancelled,871f59fc-5bb6-411b-bbbe-6a22463ffc6a,215,Nisha,Jhon
2025-06-02T04:00:01,Primium,Denim,302,Cotton 100%,Pending,db6fd086-caa2-4aa8-866a-aaed179b7a89,543,Nisha,Tom
2025-06-21T04:13:32,Premium,Denim,972,Silk 60%,Confirmed,2eb9a114-66bd-4a65-b73c-8777b6fa7e25,499,Mukilan,Tom
2025-05-09T07:26:53,Standard,Linen,445m,Nylon 40%,Cancelled,034a08f4-aa88-4df3-b5a9-d9a0ec2b8cc1,313,Priya,Sara
2025-05-30T10:23:30,Premium,Denim,558m,Cotton 100%,Confirmed,d36eaf65-fff9-4de5-b061-4412374ce36f,213,Mukilan,Jhon
2025-05-03T22:19:51,Primium,Denim,336,20%,Pending,2c9cff17-f428-4ebf-8876-b98cdb607ae2,145,Arun,Sara
2025-06-26T07:08:48,Premium,Crepe,247m,Cotton 50%,Cancelled,7a7e427f-cd4c-4d5b-8adb-a2d356ea5dac,493,Arun,Kumar
2025-06-30T13:30:24,stand ,Crepe,52m,Viscose 70%,Cancelled,70b56086-8941-4294-8541-fb0a5c4a37c4,581,Ravi,Sara
2025-05-10T08:51:24,Primium,linen,635,Viscose 70%,Pending,a820cbb1-5cac-47aa-b332-1b9beddb6f67,103,Mukilan,Tom
2025-05-16T11:48:22,Standard,Denim,118m,Cotton 100%,Confirmed,38ef3d42-0ba6-4766-be64-c4a917206b27,434,Ravi,Jhon
2025-06-17T07:14:11,premium ,spandex ,290,Cotton 50%,Pending,98924658-4cae-4d48-ad63-2be63537d88e,317,Nisha,qilyze
2025-05-25T23:07:56,Economy,Linen,874,20%,Pending,d5339d32-f939-44c3-a0e6-37e6713845bf,218,Priya,Kumar
2025-06-13T14:49:38,Standard,spandex ,880m,Nylon 40%,Cancelled,5a2d9eea-027a-4604-8787-01fc2370660c,524,Mukilan,jogoco
2025-05-13T12:09:02,stand ,Spandex,178m,Cotton 100%,Pending,935a3828-de7d-46d3-a80f-e288f4b01c92,126,Priya,Jhon
2025-06-26T06:01:22,premium ,Linen,906m,20%,Confirmed,2ef560c2-7b1c-4cb2-af16-b63a425cd576,219,Priya,qilyze
2025-06-20T13:59:15,Primium,Spandex,921m,20%,Pending,99cafb97-7137-4167-b17c-8c5c3f7c99ac,270,Priya,Jhon
2025-05-09T16:26:38,Primium,spandex ,483m,Cotton 50%,Pending,e478fe06-80fa-468b-ba82-f2ded89b517d,559,Mukilan,qilyze
2025-06-04T06:55:32,Primium,spandex ,847,Cotton 100%,Confirmed,e318f80c-2577-4149-9b33-c21ecdf45ff7,512,Priya,jogoco
2025-06-27T21:15:50,premium ,Denim,597m,Cotton 100%,Cancelled,1ea8ef03-044c-4b54-b0b6-cc06f875df3b,333,Mukilan,Deepak
2025-05-08T19:51:35,Primium,Spandex,982,Cotton 50%,Confirmed,8c1b8490-07a5-4f30-b3af-16e2ea826782,146,Mukilan,Anita
2025-05-27T12:08:37,Standard,Satin,501,Viscose 70%,Pending,9397c1e1-15b6-4751-a9a0-96c0c3d1acaa,118,Ravi,jogoco
2025-06-11T04:23:12,Premium,Crepe,455,Viscose 70%,Confirmed,f03879eb-aae3-40c0-ba81-a9000b8aa8cf,360,Nisha,jogoco
2025-05-27T05:19:20,Primium,Twill,190m,Cotton 50%,Confirmed,d2e59643-37ae-496b-bf8e-588b2f8cfc45,259,Sundar,Tom
2025-06-28T11:15:00,Standard,Satin,885m,Cotton 100%,Pending,33fc3dfa-d4fe-4c8e-bac8-2d768dca2ea4,552,Arun,Kumar
2025-06-08T17:47:58,stand ,Crepe,617,20%,Pending,a2fd89b6-1ecb-4819-a771-596bde05b8fc,546,Arun,Anita
2025-05-25T22:51:55,Stand,spandex ,748m,Cotton 50%,Cancelled,8b119d09-8ade-447a-a737-00682f30762a,80,Arun,Anita
2025-06-28T08:01:24,Economy,Twill,196m,Polyester 80%,Pending,0a8c824d-1a8f-49ae-8f0b-a0bb896f8a33,51,Nisha,Deepak
2025-06-23T02:07:17,Standard,Spandex,611,Polyester 80%,Confirmed,b2c37452-4f9c-439b-8cbc-f6a72c483361,383,Nisha,Sara
2025-05-20T10:53:59,Standard,linen,971m,Cotton 100%,Pending,ac3df734-7f79-4de8-b343-a95f4401fbe6,328,Arun,Jhon
2025-05-09T15:39:43,Economy,Linen,709m,Polyester 80%,Pending,c1f66aac-718a-4f73-9609-b2ee0547a3b9,255,Priya,Sara
2025-05-06T23:46:42,Standard,Linen,532m,20%,Cancelled,45fa8f1a-5c99-450b-8992-5f8c0f1205e9,364,Sundar,Sara
2025-05-27T05:21:14,Primium,Satin,645m,Nylon 40%,Confirmed,4ac4f2ed-0d7a-49aa-b7ed-6e8bc989b94d,174,Nisha,jogoco
2025-06-26T10:15:22,premium ,Spandex,328m,20%,Cancelled,c9447f90-4a64-4263-bda4-a19434cb177f,73,Mukilan,Deepak
2025-06-25T17:40:43,premium ,Satin,131,20%,Cancelled,c2a22a46-3812-4b71-b1dc-6cadaabd1875,418,Sundar,Tom
2025-06-12T01:33:49,Standard,Denim,71,Silk 60%,Cancelled,1d9d00a2-53a2-4f07-bbd9-4c5b83190747,250,Priya,Kumar
2025-05-24T19:37:10,Stand,Denim,810m,Nylon 40%,Pending,5f22070b-67d7-4ef6-9de0-02bd6b465ff9,328,Mukilan,qilyze
2025-06-10T07:20:12,Premium,Plain,754m,Nylon 40%,Confirmed,9d14b431-5893-498b-b014-6b17d605f65e,263,Arun,Anita
2025-05-03T09:30:12,premium ,Denim,505m,Nylon 40%,Cancelled,fae6fdd7-41cc-4d03-8a85-bc36a1d5fe1d,154,Ravi,Anita
2025-06-01T00:38:10,Stand,Satin,464m,20%,Pending,dd61ac02-d409-4b1e-8ef9-2cf23144f902,343,Arun,Tom
2025-06-12T20:27:41,Primium,Twill,602m,Cotton 50%,Cancelled,25112126-80a2-4914-a666-7468da39a7e1,137,Arun,Tom
2025-06-04T07:30:38,Stand,Spandex,170m,Nylon 40%,Cancelled,ee95c8c6-fc05-462c-9af5-ebea7b272989,168,Arun,Kumar
2025-06-26T06:20:23,Standard,Spandex,410,Polyester 80%,Pending,d37298f1-c553-4f13-aad8-696fd511c89c,160,Nisha,Sara
2025-05-20T11:56:07,Primium,Denim,52,20%,Pending,df3d2de6-a547-4576-b97f-da063fd283b4,247,Arun,Deepak
2025-05-02T10:55:30,Economy,Denim,181m,Polyester 80%,Confirmed,e063f2f6-b0d0-44f5-a3d9-450b6d31e2a2,269,Nisha,Sara
2025-05-28T09:32:42,Stand,Satin,530m,20%,Pending,8549d4d2-5952-4d26-8eb8-622de2cbe5e5,548,Mukilan,Jhon
2025-06-12T13:19:40,stand ,linen,402,Viscose 70%,Pending,4a438fdd-fe35-4cc5-8c90-c7aa696b23ff,567,Nisha,Sara
2025-06-05T23:24:44,Economy,spandex ,504,Nylon 40%,Cancelled,cb15a891-a24f-468b-8afd-6ac2d2be9ffb,564,Sundar,Jhon
2025-05-27T19:39:31,premium ,linen,356,Nylon 40%,Pending,40060c57-b796-47b7-9716-c82d3c7498c4,579,Ravi,Jhon
2025-06-25T17:09:03,Premium,Crepe,875,Cotton 50%,Cancelled,b9c67aee-1506-4400-b76b-3e81f7210bc0,403,Nisha,qilyze
2025-06-19T23:06:01,premium ,Satin,219m,20%,Confirmed,715486bd-d797-4035-8ca2-f6d776dcf758,315,Nisha,Tom
2025-06-09T16:53:42,Stand,Denim,610,20%,Pending,d37136aa-eb5e-4c6e-bdc4-3ab13e885faf,81,Sundar,Jhon
2025-06-18T10:40:30,Primium,Crepe,311m,Nylon 40%,Cancelled,ad5c6583-ac3a-4ea5-9ee0-0d64817e466b,356,Ravi,qilyze
2025-06-29T09:36:32,Standard,Twill,673m,Polyester 80%,Confirmed,c93c1ac9-b14b-4c48-acca-ed34f9c7b70a,155,Priya,Deepak
2025-05-22T11:16:53,premium ,Spandex,983,Polyester 80%,Cancelled,c380cbad-cb6a-467c-860a-92dcd74c9ad6,458,Priya,Sara
2025-06-04T10:20:27,Economy,Plain,326m,Cotton 100%,Confirmed,35db1145-2c83-4e0e-ba63-e33d2be0080b,87,Nisha,Sara
2025-06-18T06:22:24,premium ,linen,691,Silk 60%,Pending,c53ae225-b4f2-43e5-aab5-af7f1963caef,328,Nisha,Sara
2025-06-14T14:08:03,stand ,Linen,360,Viscose 70%,Cancelled,1ea43544-2dc5-4002-b759-8af40cce49ab,94,Priya,qilyze
2025-05-07T15:05:31,Standard,Linen,401,20%,Confirmed,26341948-0b9a-4983-af52-a5068d876165,58,Priya,jogoco
2025-05-05T14:06:13,Standard,Twill,553,Polyester 80%,Cancelled,d2092e05-c817-4f99-866d-c5f2b1d4805a,530,Priya,Sara
2025-05-13T12:32:27,Economy,spandex ,487m,20%,Cancelled,c524256a-9742-4cc1-bded-686cd787ba84,187,Arun,Sara
2025-05-09T14:55:47,Stand,Crepe,237m,Silk 60%,Pending,6cd6ea5a-4993-4b71-aaf6-73b2bf34766d,281,Mukilan,qilyze
2025-05-12T21:45:06,Stand,Spandex,945,Cotton 100%,Confirmed,fb34bbca-b1d6-414f-9f87-8c6735163a04,422,Sundar,Sara
2025-05-08T06:43:49,Stand,Crepe,568,Cotton 50%,Confirmed,e6109748-638a-4543-9b3d-9892b84d55e1,300,Sundar,Deepak
2025-06-26T15:22:54,Premium,Plain,285,Cotton 50%,Confirmed,3863247a-3034-4ce0-99c7-5f17d5ed854a,547,Mukilan,Jhon
2025-06-16T18:31:28,premium ,Spandex,925,Silk 60%,Pending,87f185de-1b18-434f-b3d0-09ceafe902f4,189,Priya,Anita
2025-05-04T02:46:02,Primium,spandex ,101,20%,Cancelled,5c48209f-7cc7-4521-a1d6-1a62a3d946fc,301,Priya,Tom
2025-05-13T14:21:20,Premium,Twill,725m,Viscose 70%,Pending,39c594d8-999f-477a-b2d4-474c90d2b69e,377,Priya,Sara
2025-05-20T15:03:35,Premium,Linen,766m,Polyester 80%,Pending,549f08b3-9b3b-472c-974a-413164fdd7e2,340,Mukilan,Anita
2025-06-18T10:02:28,Stand,Satin,672m,Cotton 50%,Pending,c735d253-71e2-49f4-a3bb-36846a53abba,531,Sundar,Jhon
2025-06-01T02:00:26,Stand,Plain,243m,Nylon 40%,Pending,ccf5d28b-1f95-4452-9134-a675a3561774,118,Nisha,Tom
2025-06-09T01:40:38,Primium,Linen,462,Nylon 40%,Confirmed,08f1e827-4b04-4f2f-9c0e-6ad7da9398f2,556,Priya,Jhon
2025-05-02T22:10:39,Premium,Plain,248m,20%,Confirmed,21ac5d09-b6e5-47d3-a968-79434db8101e,414,Priya,qilyze
2025-05-22T05:00:16,Economy,Twill,513m,Polyester 80%,Cancelled,1c98e0ed-7f6f-4ac5-bf74-0d8d2fcf5b6d,380,Mukilan,Tom
2025-05-06T14:36:27,Primium,spandex ,666m,Viscose 70%,Cancelled,b9675511-5d82-481d-95e8-ace93996fbaa,58,Priya,jogoco
2025-06-19T04:42:35,Standard,spandex ,127m,Cotton 100%,Confirmed,a06c8614-5a10-40cf-bdc1-c5f27a61a4d6,404,Mukilan,jogoco
2025-06-18T11:28:50,Premium,linen,515m,Nylon 40%,Pending,e7108420-be0c-479d-8a2d-f1cf060a2492,460,Arun,Deepak
2025-06-05T02:14:22,Stand,Crepe,822,Cotton 100%,Confirmed,31591323-758d-4114-b4c9-b6b02319594f,557,Arun,qilyze
2025-06-13T00:34:01,Premium,Plain,592m,Viscose 70%,Cancelled,0e9e15aa-96ed-4108-93f5-41c6eb8c817e,127,Nisha,jogoco
2025-05-05T11:53:34,stand ,Linen,896,Nylon 40%,Confirmed,68f22621-f6d6-4a0c-bfef-eeff3c2cc657,369,Arun,Deepak
2025-06-19T10:25:31,Standard,Satin,948,Cotton 100%,Cancelled,091f21fa-0f50-43de-b591-0f3847cbbdfb,369,Priya,Sara
2025-05-05T08:09:23,Stand,Plain,998m,Cotton 50%,Confirmed,f6325070-2686-4df2-9daa-5a1067daa491,56,Mukilan,Tom
2025-06-09T22:51:49,premium ,Satin,170,20%,Cancelled,5fd04bf4-1381-4039-ad0d-f296df701d9d,587,Arun,Anita
2025-05-21T10:35:08,premium ,spandex ,555,Silk 60%,Pending,5ef0e2ae-4969-4af6-b82a-e880aef01de9,414,Nisha,Jhon
2025-05-26T09:27:09,Stand,Plain,968m,Viscose 70%,Confirmed,5bed79d0-918d-4ba5-8ea8-780c27e9e6ab,160,Ravi,Tom
2025-06-24T19:22:18,premium ,Crepe,511,Cotton 50%,Cancelled,2c001d78-b578-42f5-973e-cc6185adfe6a,568,Arun,Jhon
2025-05-28T02:06:16,Premium,Linen,216m,20%,Confirmed,021d187c-247f-4e61-ae07-b17497494a4e,140,Arun,Kumar
2025-06-13T11:39:49,stand ,Satin,138m,Silk 60%,Pending,f588fbac-b52f-4926-bf33-60f8b30e2926,398,Sundar,jogoco
2025-06-20T19:16:24,Economy,Crepe,319,20%,Pending,606fbf37-9b8d-4ca0-890b-b101629c9717,144,Nisha,Kumar
2025-06-26T10:15:15,Premium,spandex ,915,Cotton 50%,Pending,777230da-dfd0-492c-a79c-5a4486c31571,231,Arun,Deepak
2025-06-29T12:18:14,Premium,Crepe,460m,Silk 60%,Confirmed,de651fb4-8062-43b0-8b2b-b3a466252319,63,Priya,jogoco
2025-06-06T00:09:19,Premium,Spandex,181m,Cotton 50%,Cancelled,e9ee269a-8889-4b80-968f-b33dd8d078e3,591,Mukilan,Deepak
2025-05-29T09:22:09,Premium,Crepe,348m,Cotton 100%,Confirmed,8de957a2-1aba-4aa4-849d-e7cb581ff644,259,Ravi,qilyze
2025-05-24T13:25:31,Economy,Satin,877,Cotton 50%,Confirmed,99912a88-f39d-45cb-81b6-6de444d3c2f4,527,Priya,qilyze
2025-06-07T13:43:46,Stand,Plain,872,Cotton 100%,Pending,8a5e6f95-1e55-45e9-b6dc-3bded1161f9e,142,Ravi,Jhon
2025-05-14T20:01:48,Premium,Linen,997m,Cotton 100%,Confirmed,c761cc83-7fa6-4415-81f9-1dee0a23b8e9,372,Sundar,Sara
2025-05-23T08:02:31,Stand,Linen,663,Cotton 50%,Pending,9435ab07-4133-454d-b656-9fd74f150c7d,116,Arun,Sara
2025-06-13T21:17:08,Premium,Satin,659,Cotton 50%,Pending,49db66e2-729b-4c60-b2c2-be112ae0ebcc,440,Ravi,Sara
2025-05-18T13:36:55,Stand,Linen,629,Cotton 100%,Cancelled,9f7fe522-95a5-44df-b850-a66f2d4df13e,512,Arun,Anita
2025-06-02T17:32:35,Standard,linen,468m,Viscose 70%,Pending,6915945e-4cb1-4c51-8fa5-1869a0e71d64,238,Ravi,Jhon
2025-06-08T04:55:36,Stand,linen,65m,Cotton 100%,Cancelled,efcd0d79-1edd-4b88-94f6-685dc41fe419,435,Arun,Deepak
2025-05-07T04:28:49,stand ,Satin,486,Silk 60%,Cancelled,7846b16b-ba82-4116-b385-f57247c4a9a5,470,Priya,Anita
2025-05-25T23:57:13,Stand,Twill,406m,Cotton 100%,Pending,0f273457-afc2-4b6e-b5e8-52fcc988b03c,173,Ravi,Tom
2025-05-04T05:26:30,Premium,Spandex,248,Polyester 80%,Confirmed,dbb2e10b-437e-48aa-812f-197a527ec3c0,387,Priya,Tom
2025-06-27T12:40:53,Economy,linen,538,Cotton 100%,Cancelled,6aa1ccef-4e3a-4161-bb2a-33594eae46d0,201,Sundar,Jhon
2025-05-29T15:48:53,Primium,Denim,200m,Polyester 80%,Cancelled,15ac6fee-c87d-4e72-8fa3-be60922e9be0,72,Nisha,Deepak
2025-06-02T19:19:06,premium ,Crepe,747m,Nylon 40%,Pending,277f5b61-168d-47cb-8d62-0fd1eacda371,342,Sundar,Tom
2025-05-05T13:37:24,Premium,Twill,384m,Cotton 100%,Pending,97f689a9-db0e-411a-a6e9-d03ca22e49b2,284,Sundar,Jhon
2025-05-17T21:17:51,Economy,Spandex,69,Cotton 50%,Pending,d0f7d671-011f-412e-b520-9987f452baa0,130,Nisha,Kumar
2025-05-12T00:33:02,Primium,Crepe,891,Cotton 100%,Confirmed,ca2fbff1-fb10-4b6c-b858-3c4275c36329,186,Priya,Jhon
2025-06-06T21:46:33,Stand,Spandex,867m,Viscose 70%,Confirmed,2f207d62-4bb0-4cad-9806-34a64d192f8c,396,Nisha,Kumar
2025-05-22T11:45:32,Premium,Plain,474,20%,Cancelled,624e9273-caa8-4dd4-8c63-5a4654adcc76,487,Mukilan,Kumar
2025-05-02T21:02:04,premium ,Plain,437m,Nylon 40%,Confirmed,42d5191e-398c-4f21-833a-a016f71f8857,371,Mukilan,qilyze
2025-05-28T01:44:07,Primium,Crepe,200,20%,Pending,4a660870-c92a-4b11-8f24-9a9ed94abcc2,599,Ravi,qilyze
2025-06-24T22:06:47,Standard,Plain,116m,Polyester 80%,Pending,401d67a5-57a3-4b62-b9c9-ee9e4b35df4a,216,Arun,jogoco
2025-05-24T11:50:09,stand ,spandex ,477m,Cotton 50%,Pending,59e0666f-aff3-4553-881d-4786fa9322d2,282,Sundar,Deepak
2025-05-08T05:28:54,Economy,spandex ,354m,Polyester 80%,Cancelled,167b3611-74eb-44f1-9985-2dbcc5189d23,180,Priya,Deepak
2025-05-03T21:28:54,Standard,Satin,254m,Nylon 40%,Confirmed,d2f7f6b5-ec77-4ae8-b901-06c28d5d71bc,298,Priya,Sara
2025-06-20T23:38:28,Stand,Plain,514,20%,Pending,90c59c7e-c60d-4b2f-b702-ac18595928be,56,Sundar,Deepak
2025-05-04T10:19:24,Primium,Plain,234,20%,Confirmed,c932e0b4-ac71-4746-bb2d-3891612196ee,73,Sundar,Jhon
2025-06-12T16:45:57,premium ,Twill,149,Cotton 100%,Confirmed,c5ac1b47-08d9-4eab-8b48-daff10191d58,219,Nisha,Anita
2025-05-11T19:11:22,stand ,Plain,371,Polyester 80%,Pending,ffd26d7d-f279-4a75-942b-036a03775995,195,Nisha,jogoco
2025-05-02T21:46:48,Standard,Twill,312m,Nylon 40%,Cancelled,e9f05573-6e45-48df-a513-067e83bd8b37,347,Arun,Sara
2025-05-12T08:30:16,Premium,Satin,361,Viscose 70%,Cancelled,19632e7e-7080-4e20-afa3-b8ed38025822,314,Arun,Jhon
2025-06-06T23:04:44,Standard,Satin,145,Polyester 80%,Cancelled,d00d2ae5-b261-494d-9ca3-c3754341f7a8,303,Sundar,Sara
2025-06-06T18:12:41,Primium,Plain,573m,Cotton 50%,Cancelled,86fd306c-b083-4f38-8eda-808d5a0a52e1,289,Mukilan,Deepak
2025-05-18T05:42:19,Stand,Crepe,533m,Silk 60%,Pending,5f5c2cfa-60d9-4363-848c-ab826ee37105,592,Sundar,Tom
2025-05-12T17:42:48,premium ,spandex ,349,Silk 60%,Confirmed,71e6e425-d557-4864-a4e2-0088804f4f44,330,Nisha,Deepak
2025-06-30T09:49:51,Primium,linen,341,20%,Pending,2f2d3574-56df-4316-89d3-463152bc20a2,222,Mukilan,Anita
2025-05-16T21:39:21,Standard,Crepe,204m,Cotton 100%,Cancelled,4e1fd0c4-609e-45dc-bdea-a3a0750b7a6a,303,Nisha,jogoco
2025-05-01T16:29:56,premium ,Denim,895m,Cotton 50%,Pending,b018b2bb-9bc5-448f-9a4d-15300579fccf,515,Sundar,Tom
2025-05-28T05:50:27,Premium,Denim,672,Nylon 40%,Pending,e0d6cf43-28f9-4116-a382-71509334c829,203,Ravi,qilyze
2025-06-26T07:02:01,Standard,Denim,88,Polyester 80%,Pending,518d1ff2-e0ac-493c-98e3-c0b0a041d487,142,Arun,Tom
2025-06-12T12:14:17,Premium,Denim,539m,Polyester 80%,Cancelled,12c56a1c-68e3-4fc9-a146-ae4d093306f8,82,Sundar,jogoco
2025-06-17T09:15:18,Primium,Spandex,62m,Nylon 40%,Cancelled,a65a4393-0fb4-4e77-935c-b060332277b9,455,Arun,Anita
2025-06-17T12:16:54,Stand,Crepe,292,20%,Pending,4bb47279-95da-491e-88f9-48b0ee815713,238,Arun,Anita
2025-05-29T20:30:27,Stand,Linen,183,Polyester 80%,Cancelled,a7ba0fef-f306-45bf-9c21-18da71ac5034,457,Sundar,Sara
2025-06-04T07:17:10,Stand,Satin,470,Cotton 50%,Pending,1837528d-3265-4df5-8fc4-88964cbc35a9,335,Priya,Tom
2025-06-16T17:32:41,stand ,linen,840m,20%,Confirmed,11c4979a-8f79-4141-a801-223b58925be3,485,Sundar,Jhon
2025-05-18T19:37:46,Economy,Spandex,743m,20%,Confirmed,b9053633-993c-4c62-a93e-f6e2bc5fde46,171,Nisha,Sara
